NOMBRE_ELECCION,AÑO_ELECCION,PAIS,REGION,DEPTO,MUNICIPIO,PARTIDO,NOMBRE_PARTIDO,SEXO,RAZA,ANALFABETOS,ALFABETOS,SEXO,RAZA,PRIMARIA,NIVEL MEDIO,UNIVERSITARIOS
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,San Buenaventura,PAN,Partido Accion Nacional,hombres,GARIFUNAS,2964,4545,hombres,GARIFUNAS,139,1830,2576
Elecciones Municipales,2005,EL SALVADOR,REGION 2,Usulután  ,California,PAN,Partido Accion Nacional,hombres,GARIFUNAS,1494,1872,hombres,GARIFUNAS,222,1422,228
Elecciones Municipales,2001,Nicaragua,REGION 1,  Boaco  ,Teustepe,PDN,Partido Democratico de N..,hombres,GARIFUNAS,472,4239,hombres,GARIFUNAS,1115,1403,1721
Elecciones Municipales,2001,Nicaragua,REGION 1,  Boaco  ,San José de los Remates,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2032,5835,hombres,GARIFUNAS,2855,2119,861
Elecciones Municipales,2001,Nicaragua,REGION 1,  Boaco  ,Santa Lucía,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1815,2175,hombres,GARIFUNAS,432,1350,393
Elecciones Municipales,2001,Nicaragua,REGION 1,  Boaco  ,Boaco,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1184,3774,hombres,GARIFUNAS,804,1367,1603
Elecciones Municipales,2001,Nicaragua,REGION 1,  Boaco  ,Camoapa,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2952,3920,hombres,GARIFUNAS,1897,332,1691
Elecciones Municipales,2001,Nicaragua,REGION 1,  Boaco  ,San Lorenzo ,PDN,Partido Democratico de N..,hombres,GARIFUNAS,358,4891,hombres,GARIFUNAS,1139,1480,2272
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,San Marcos,PDN,Partido Democratico de N..,hombres,GARIFUNAS,323,7141,hombres,GARIFUNAS,2396,2665,2080
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,Diriamba,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1412,5451,hombres,GARIFUNAS,817,2595,2039
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,Dolores,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2740,5450,hombres,GARIFUNAS,1223,2488,1739
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,Jinotepe,PDN,Partido Democratico de N..,hombres,GARIFUNAS,716,2981,hombres,GARIFUNAS,1200,1619,162
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,El Rosario,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2314,2210,hombres,GARIFUNAS,1044,637,529
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,La Paz,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2529,2372,hombres,GARIFUNAS,332,1163,877
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,Santa Teresa,PDN,Partido Democratico de N..,hombres,GARIFUNAS,999,3509,hombres,GARIFUNAS,806,1008,1695
Elecciones Municipales,2001,Nicaragua,REGION 1,Carazo,La Conquista,PDN,Partido Democratico de N..,hombres,GARIFUNAS,515,5667,hombres,GARIFUNAS,2323,1185,2159
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,El Viejo,PDN,Partido Democratico de N..,hombres,GARIFUNAS,627,4345,hombres,GARIFUNAS,22,2096,2227
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Puerto Morazán,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1939,4325,hombres,GARIFUNAS,1322,2294,709
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Somotillo,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1000,5314,hombres,GARIFUNAS,2147,1223,1944
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Santo Tomás del Norte,PDN,Partido Democratico de N..,hombres,GARIFUNAS,549,4489,hombres,GARIFUNAS,1326,2237,926
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Cinco Pinos,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1823,5357,hombres,GARIFUNAS,1302,1621,2434
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,San Pedro del Norte,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2064,6285,hombres,GARIFUNAS,1657,2807,1821
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,San Francisco del Norte,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1949,3185,hombres,GARIFUNAS,1001,2073,111
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Corinto,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1269,4773,hombres,GARIFUNAS,2383,803,1587
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Villanueva,PDN,Partido Democratico de N..,hombres,GARIFUNAS,425,3131,hombres,GARIFUNAS,824,1793,514
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Chinandega,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2726,6624,hombres,GARIFUNAS,2686,1439,2499
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Posoltega,PDN,Partido Democratico de N..,hombres,GARIFUNAS,648,5141,hombres,GARIFUNAS,881,2765,1495
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,Chichigalpa,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1875,4985,hombres,GARIFUNAS,2238,2317,430
Elecciones Municipales,2001,Nicaragua,REGION 1,Chinandega,El Realejo,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2388,5008,hombres,GARIFUNAS,1847,2423,738
Elecciones Municipales,2001,Nicaragua,REGION 1,Chontales,Comalapa,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2576,5658,hombres,GARIFUNAS,2784,1282,1592
Elecciones Municipales,2001,Nicaragua,REGION 1,Chontales,Juigalpa,PDN,Partido Democratico de N..,hombres,GARIFUNAS,98,2689,hombres,GARIFUNAS,977,515,1197
Elecciones Municipales,2001,Nicaragua,REGION 1,Chontales,La Libertad,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1153,2646,hombres,GARIFUNAS,876,329,1441
Elecciones Municipales,2001,Nicaragua,REGION 1,Chontales,Santo Domingo,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1120,4035,hombres,GARIFUNAS,2233,1634,168
Elecciones Municipales,2001,Nicaragua,REGION 1,Chontales,San Pedro de Lovago,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1632,3463,hombres,GARIFUNAS,453,278,2732
Elecciones Municipales,2001,Nicaragua,REGION 1,Chontales,Santo Tomás,PDN,Partido Democratico de N..,hombres,GARIFUNAS,229,3214,hombres,GARIFUNAS,343,1225,1646
Elecciones Municipales,2001,Nicaragua,REGION 1,Chontales,El Rama,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1032,5701,hombres,GARIFUNAS,1342,2715,1644
Elecciones Municipales,2001,Nicaragua,REGION 1,Chontales,Villa Sandino,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1229,3088,hombres,GARIFUNAS,265,686,2137
Elecciones Municipales,2001,Nicaragua,REGION 1,Chontales,Acoyapa,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2324,3547,hombres,GARIFUNAS,185,2996,366
Elecciones Municipales,2001,Nicaragua,REGION 1,Chontales,Cuapa,PDN,Partido Democratico de N..,hombres,GARIFUNAS,681,2287,hombres,GARIFUNAS,869,1291,127
Elecciones Municipales,2001,Nicaragua,REGION 1,Chontales,El Coral,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1406,4343,hombres,GARIFUNAS,321,1999,2023
Elecciones Municipales,2001,Nicaragua,REGION 1,Chontales,Mueye de los Bueyes,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1763,5036,hombres,GARIFUNAS,1808,2257,971
Elecciones Municipales,2001,Nicaragua,REGION 1,Chontales,Nueva Guinea,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2209,4962,hombres,GARIFUNAS,900,1549,2513
Elecciones Municipales,2001,Nicaragua,REGION 1,Chontales,El Ayote,PDN,Partido Democratico de N..,hombres,GARIFUNAS,181,4917,hombres,GARIFUNAS,56,2349,2512
Elecciones Municipales,2001,Nicaragua,REGION 2,Estelí  ,Pueblo Nuevo,PDN,Partido Democratico de N..,hombres,GARIFUNAS,933,4231,hombres,GARIFUNAS,2280,984,967
Elecciones Municipales,2001,Nicaragua,REGION 2,Estelí  ,Condega,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1084,5803,hombres,GARIFUNAS,2774,2974,55
Elecciones Municipales,2001,Nicaragua,REGION 2,Estelí  ,San Juan de Limay,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2550,5043,hombres,GARIFUNAS,309,1801,2933
Elecciones Municipales,2001,Nicaragua,REGION 2,Estelí  ,Esteli,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2570,3168,hombres,GARIFUNAS,865,313,1990
Elecciones Municipales,2001,Nicaragua,REGION 2,Estelí  ,La Trinidad,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2473,4340,hombres,GARIFUNAS,1607,637,2096
Elecciones Municipales,2001,Nicaragua,REGION 2,Estelí  ,San Nicolás,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1209,5702,hombres,GARIFUNAS,2397,943,2362
Elecciones Municipales,2001,Nicaragua,REGION 2,Granada,Granada,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1157,5499,hombres,GARIFUNAS,2713,125,2661
Elecciones Municipales,2001,Nicaragua,REGION 2,Granada,Diriomo,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2883,5056,hombres,GARIFUNAS,2251,366,2439
Elecciones Municipales,2001,Nicaragua,REGION 2,Granada,Diriá,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1661,5157,hombres,GARIFUNAS,310,2215,2632
Elecciones Municipales,2001,Nicaragua,REGION 2,Granada,Nandaime,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1852,4825,hombres,GARIFUNAS,962,2435,1428
Elecciones Municipales,2001,Nicaragua,REGION 2,Jinotega,La Concordia,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2166,5084,hombres,GARIFUNAS,1347,904,2833
Elecciones Municipales,2001,Nicaragua,REGION 2,Jinotega,San Sebastián de Yalí,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1489,3186,hombres,GARIFUNAS,1126,165,1895
Elecciones Municipales,2001,Nicaragua,REGION 2,Jinotega,San Rafael del Norte,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2084,3242,hombres,GARIFUNAS,1172,1716,354
Elecciones Municipales,2001,Nicaragua,REGION 2,Jinotega,Jinotega,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1844,5999,hombres,GARIFUNAS,2585,442,2972
Elecciones Municipales,2001,Nicaragua,REGION 2,Jinotega,Santa María de Pantasma,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1979,6613,hombres,GARIFUNAS,2743,1500,2370
Elecciones Municipales,2001,Nicaragua,REGION 2,Jinotega,Cuá Bocay,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1112,6750,hombres,GARIFUNAS,1943,2401,2406
Elecciones Municipales,2001,Nicaragua,REGION 2,Jinotega,Wiwilí,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2393,4433,hombres,GARIFUNAS,2281,509,1643
Elecciones Municipales,2001,Nicaragua,REGION 2,Leon,Achuapa,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1261,7086,hombres,GARIFUNAS,2843,2329,1914
Elecciones Municipales,2001,Nicaragua,REGION 2,Leon,El Sauce,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1298,2204,hombres,GARIFUNAS,599,1408,197
Elecciones Municipales,2001,Nicaragua,REGION 2,Leon,Santa Rosa del Peñón,PDN,Partido Democratico de N..,hombres,GARIFUNAS,164,3225,hombres,GARIFUNAS,684,1185,1356
Elecciones Municipales,2001,Nicaragua,REGION 2,Leon,El Jicaral,PDN,Partido Democratico de N..,hombres,GARIFUNAS,794,5229,hombres,GARIFUNAS,1652,851,2726
Elecciones Municipales,2001,Nicaragua,REGION 2,Leon,Larreynaga-Malpaisillo,PDN,Partido Democratico de N..,hombres,GARIFUNAS,985,4742,hombres,GARIFUNAS,931,1505,2306
Elecciones Municipales,2001,Nicaragua,REGION 2,Leon,Telica,PDN,Partido Democratico de N..,hombres,GARIFUNAS,554,6185,hombres,GARIFUNAS,1621,1845,2719
Elecciones Municipales,2001,Nicaragua,REGION 2,Leon,Quezalguaque,PDN,Partido Democratico de N..,hombres,GARIFUNAS,95,2985,hombres,GARIFUNAS,161,562,2262
Elecciones Municipales,2001,Nicaragua,REGION 2,Leon,León,PDN,Partido Democratico de N..,hombres,GARIFUNAS,932,5414,hombres,GARIFUNAS,77,2530,2807
Elecciones Municipales,2001,Nicaragua,REGION 2,Leon,La Paz Centro,PDN,Partido Democratico de N..,hombres,GARIFUNAS,126,7196,hombres,GARIFUNAS,2602,1617,2977
Elecciones Municipales,2001,Nicaragua,REGION 2,Leon,Nagarote,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1100,4636,hombres,GARIFUNAS,1402,1939,1295
Elecciones Municipales,2001,Nicaragua,REGION 2,Madriz,San José de Cusmapa,PDN,Partido Democratico de N..,hombres,GARIFUNAS,116,6272,hombres,GARIFUNAS,2342,2627,1303
Elecciones Municipales,2001,Nicaragua,REGION 2,Madriz,Las Sabanas,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1432,2969,hombres,GARIFUNAS,232,1590,1147
Elecciones Municipales,2001,Nicaragua,REGION 2,Madriz,San Lucas,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1761,7099,hombres,GARIFUNAS,2525,2126,2448
Elecciones Municipales,2001,Nicaragua,REGION 2,Madriz,Somoto,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1517,6164,hombres,GARIFUNAS,1761,2111,2292
Elecciones Municipales,2001,Nicaragua,REGION 2,Madriz,Totogalpa,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2492,5877,hombres,GARIFUNAS,2874,597,2406
Elecciones Municipales,2001,Nicaragua,REGION 2,Madriz,Yalaguina,PDN,Partido Democratico de N..,hombres,GARIFUNAS,587,4963,hombres,GARIFUNAS,943,2482,1538
Elecciones Municipales,2001,Nicaragua,REGION 2,Madriz,Palacaguina,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1827,5854,hombres,GARIFUNAS,2588,2524,742
Elecciones Municipales,2001,Nicaragua,REGION 2,Madriz,Telpaneca,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2836,3993,hombres,GARIFUNAS,223,2685,1085
Elecciones Municipales,2001,Nicaragua,REGION 2,Madriz,San Juan de Río Coco,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2881,1927,hombres,GARIFUNAS,788,812,327
Elecciones Municipales,2001,Nicaragua,REGION 3,Managua,San Francisco Libre,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2851,5226,hombres,GARIFUNAS,1695,1778,1753
Elecciones Municipales,2001,Nicaragua,REGION 3,Managua,Tipitapa,PDN,Partido Democratico de N..,hombres,GARIFUNAS,793,3333,hombres,GARIFUNAS,524,1908,901
Elecciones Municipales,2001,Nicaragua,REGION 3,Managua,Managua,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2493,5996,hombres,GARIFUNAS,2711,739,2546
Elecciones Municipales,2001,Nicaragua,REGION 3,Managua,San Rafael del Sur,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2653,3093,hombres,GARIFUNAS,617,2003,473
Elecciones Municipales,2001,Nicaragua,REGION 3,Managua,Villa Carlos Fonseca,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1327,4976,hombres,GARIFUNAS,370,1946,2660
Elecciones Municipales,2001,Nicaragua,REGION 3,Managua,El Crucero,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2442,4222,hombres,GARIFUNAS,1242,2080,900
Elecciones Municipales,2001,Nicaragua,REGION 3,Managua,Mateare,PDN,Partido Democratico de N..,hombres,GARIFUNAS,425,2971,hombres,GARIFUNAS,266,1513,1192
Elecciones Municipales,2001,Nicaragua,REGION 3,Managua,Ciudad Sandino,PDN,Partido Democratico de N..,hombres,GARIFUNAS,645,7108,hombres,GARIFUNAS,2521,2941,1646
Elecciones Municipales,2001,Nicaragua,REGION 3,Managua,Ticuantepe,PDN,Partido Democratico de N..,hombres,GARIFUNAS,411,3248,hombres,GARIFUNAS,261,2224,763
Elecciones Municipales,2001,Nicaragua,REGION 3,Masaya,Tisma,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1096,6601,hombres,GARIFUNAS,2410,2077,2114
Elecciones Municipales,2001,Nicaragua,REGION 3,Masaya,Masaya,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1622,4474,hombres,GARIFUNAS,638,1967,1869
Elecciones Municipales,2001,Nicaragua,REGION 3,Masaya,Nindirí,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2075,5915,hombres,GARIFUNAS,1554,2027,2334
Elecciones Municipales,2001,Nicaragua,REGION 3,Masaya,La Concepción,PDN,Partido Democratico de N..,hombres,GARIFUNAS,876,4731,hombres,GARIFUNAS,800,993,2938
Elecciones Municipales,2001,Nicaragua,REGION 3,Masaya,Masatepe,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1080,4030,hombres,GARIFUNAS,1073,2811,146
Elecciones Municipales,2001,Nicaragua,REGION 3,Masaya,Nandasmo,PDN,Partido Democratico de N..,hombres,GARIFUNAS,66,6006,hombres,GARIFUNAS,2176,1639,2191
Elecciones Municipales,2001,Nicaragua,REGION 3,Masaya,Niquinohomo,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1459,4690,hombres,GARIFUNAS,977,1734,1979
Elecciones Municipales,2001,Nicaragua,REGION 3,Masaya,Catarina,PDN,Partido Democratico de N..,hombres,GARIFUNAS,186,4232,hombres,GARIFUNAS,543,690,2999
Elecciones Municipales,2001,Nicaragua,REGION 3,Masaya,San Juan de Oriente,PDN,Partido Democratico de N..,hombres,GARIFUNAS,189,7230,hombres,GARIFUNAS,2936,2761,1533
Elecciones Municipales,2001,Nicaragua,REGION 3,Matagalpa,Matagalpa,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2567,5714,hombres,GARIFUNAS,2002,2901,811
Elecciones Municipales,2001,Nicaragua,REGION 3,Matagalpa,Sébaco,PDN,Partido Democratico de N..,hombres,GARIFUNAS,17,6715,hombres,GARIFUNAS,2837,2382,1496
Elecciones Municipales,2001,Nicaragua,REGION 3,Matagalpa,San Isidro,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1744,5396,hombres,GARIFUNAS,2838,120,2438
Elecciones Municipales,2001,Nicaragua,REGION 3,Matagalpa,Ciudad Darío,PDN,Partido Democratico de N..,hombres,GARIFUNAS,378,6597,hombres,GARIFUNAS,2622,2608,1367
Elecciones Municipales,2001,Nicaragua,REGION 3,Matagalpa,Terrabona,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2268,3886,hombres,GARIFUNAS,2483,541,862
Elecciones Municipales,2001,Nicaragua,REGION 3,Matagalpa,San Dionisio,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1607,5553,hombres,GARIFUNAS,1740,2313,1500
Elecciones Municipales,2001,Nicaragua,REGION 3,Matagalpa,Esquipulas,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1147,2704,hombres,GARIFUNAS,589,696,1419
Elecciones Municipales,2001,Nicaragua,REGION 3,Matagalpa,Muy-Muy,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2221,6847,hombres,GARIFUNAS,2146,1910,2791
Elecciones Municipales,2001,Nicaragua,REGION 3,Matagalpa,San Ramón,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2904,7627,hombres,GARIFUNAS,2933,2736,1958
Elecciones Municipales,2001,Nicaragua,REGION 3,Matagalpa,Matiguás,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2103,6720,hombres,GARIFUNAS,2849,2007,1864
Elecciones Municipales,2001,Nicaragua,REGION 3,Matagalpa,Río Blanco,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1111,4407,hombres,GARIFUNAS,1818,2369,220
Elecciones Municipales,2001,Nicaragua,REGION 3,Matagalpa,Rancho Grande,PDN,Partido Democratico de N..,hombres,GARIFUNAS,958,3620,hombres,GARIFUNAS,335,984,2301
Elecciones Municipales,2001,Nicaragua,REGION 3,Matagalpa,Tuma La Dalia,PDN,Partido Democratico de N..,hombres,GARIFUNAS,523,3363,hombres,GARIFUNAS,2173,112,1078
Elecciones Municipales,2001,Nicaragua,REGION 3,Nueva Segovia,Santa María,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2267,5584,hombres,GARIFUNAS,1335,2953,1296
Elecciones Municipales,2001,Nicaragua,REGION 3,Nueva Segovia,Macuelizo,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1330,3985,hombres,GARIFUNAS,364,2596,1025
Elecciones Municipales,2001,Nicaragua,REGION 3,Nueva Segovia,Dipilto,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1089,2878,hombres,GARIFUNAS,826,41,2011
Elecciones Municipales,2001,Nicaragua,REGION 3,Nueva Segovia,Ocotal,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2669,4722,hombres,GARIFUNAS,2940,876,906
Elecciones Municipales,2001,Nicaragua,REGION 3,Nueva Segovia,Mozonte,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1662,5324,hombres,GARIFUNAS,876,2167,2281
Elecciones Municipales,2001,Nicaragua,REGION 3,Nueva Segovia,San Fernando,PDN,Partido Democratico de N..,hombres,GARIFUNAS,239,4168,hombres,GARIFUNAS,2400,1392,376
Elecciones Municipales,2001,Nicaragua,REGION 3,Nueva Segovia,Jalapa,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2463,5390,hombres,GARIFUNAS,2928,2179,283
Elecciones Municipales,2001,Nicaragua,REGION 3,Nueva Segovia,Murra,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1026,2570,hombres,GARIFUNAS,633,962,975
Elecciones Municipales,2001,Nicaragua,REGION 3,Nueva Segovia,Wiwili,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1166,4453,hombres,GARIFUNAS,1888,1880,685
Elecciones Municipales,2001,Nicaragua,REGION 3,Nueva Segovia,El Jícaro,PDN,Partido Democratico de N..,hombres,GARIFUNAS,658,7017,hombres,GARIFUNAS,2740,2766,1511
Elecciones Municipales,2001,Nicaragua,REGION 3,Nueva Segovia,Ciudad Antigua,PDN,Partido Democratico de N..,hombres,GARIFUNAS,337,3092,hombres,GARIFUNAS,1226,1475,391
Elecciones Municipales,2001,Nicaragua,REGION 3,Nueva Segovia,Quilali,PDN,Partido Democratico de N..,hombres,GARIFUNAS,674,3950,hombres,GARIFUNAS,1860,1097,993
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Norte,Waslala,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1078,1627,hombres,GARIFUNAS,535,874,218
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Norte,Waspan,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1200,7170,hombres,GARIFUNAS,2129,2943,2098
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Norte,Puerto Cabezas,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2236,5404,hombres,GARIFUNAS,1706,1811,1887
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Norte,Prinzapolka,PDN,Partido Democratico de N..,hombres,GARIFUNAS,919,4674,hombres,GARIFUNAS,1574,968,2132
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Norte,Bonanza,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1225,4040,hombres,GARIFUNAS,1138,2467,435
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Norte,Siuna,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2400,2863,hombres,GARIFUNAS,293,1964,606
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Norte,Rosita ,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1227,5551,hombres,GARIFUNAS,1411,1534,2606
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Sur,Bocana de Paiwas,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2224,5027,hombres,GARIFUNAS,665,2867,1495
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Sur,La Cruz de Río Grande,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1654,5753,hombres,GARIFUNAS,2541,1180,2032
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Sur,Kukra Hill,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2911,6443,hombres,GARIFUNAS,2936,2968,539
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Sur,Laguna de Perlas,PDN,Partido Democratico de N..,hombres,GARIFUNAS,967,7499,hombres,GARIFUNAS,2354,2990,2155
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Sur,Bluefields,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1403,5377,hombres,GARIFUNAS,941,1886,2550
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Sur,Corn Island,PDN,Partido Democratico de N..,hombres,GARIFUNAS,539,4296,hombres,GARIFUNAS,195,2540,1561
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Sur,El Tortuguero,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1011,5059,hombres,GARIFUNAS,2609,117,2333
Elecciones Municipales,2001,Nicaragua,REGION 4,Atlantico Sur,Desembocadura Río Grande,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2613,5643,hombres,GARIFUNAS,1860,824,2959
Elecciones Municipales,2001,Nicaragua,REGION 4,Río San Juan,Morrito,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1097,5832,hombres,GARIFUNAS,2899,1734,1199
Elecciones Municipales,2001,Nicaragua,REGION 4,Río San Juan,El Almendro,PDN,Partido Democratico de N..,hombres,GARIFUNAS,849,4694,hombres,GARIFUNAS,2219,1470,1005
Elecciones Municipales,2001,Nicaragua,REGION 4,Río San Juan,San Miguelito,PDN,Partido Democratico de N..,hombres,GARIFUNAS,847,4670,hombres,GARIFUNAS,1599,1811,1260
Elecciones Municipales,2001,Nicaragua,REGION 4,Río San Juan,San Carlos,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2505,2458,hombres,GARIFUNAS,83,1355,1020
Elecciones Municipales,2001,Nicaragua,REGION 4,Río San Juan,El Castillo,PDN,Partido Democratico de N..,hombres,GARIFUNAS,422,2109,hombres,GARIFUNAS,322,421,1366
Elecciones Municipales,2001,Nicaragua,REGION 4,Río San Juan,San Juan del Norte,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2619,5061,hombres,GARIFUNAS,935,1283,2843
Elecciones Municipales,2001,Nicaragua,REGION 4,Rivas,Tola,PDN,Partido Democratico de N..,hombres,GARIFUNAS,861,3149,hombres,GARIFUNAS,193,1823,1133
Elecciones Municipales,2001,Nicaragua,REGION 4,Rivas,Belén,PDN,Partido Democratico de N..,hombres,GARIFUNAS,2172,4769,hombres,GARIFUNAS,1045,2889,835
Elecciones Municipales,2001,Nicaragua,REGION 4,Rivas,Potosí,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1195,4273,hombres,GARIFUNAS,2069,908,1296
Elecciones Municipales,2001,Nicaragua,REGION 4,Rivas,Buenos Aires,PDN,Partido Democratico de N..,hombres,GARIFUNAS,1548,3935,hombres,GARIFUNAS,780,1073,2082
